order_id,supplier_id,product_id,filled_qty,delivered_at,cancelled,cancellation_reason,outcome_final
ORD-000548,SUP-013,PROD-0102,200,2025-11-03T08:24:08.875Z,false,,true
ORD-000549,SUP-016,PROD-0124,200,2026-07-18T21:10:40.372Z,false,,true
ORD-000550,SUP-026,PROD-0154,150,2025-11-11T05:28:00.831Z,false,,true
ORD-000550,SUP-026,PROD-0109,60,2025-11-11T04:17:00.831Z,false,,true
ORD-000551,SUP-011,PROD-0013,5,2026-08-08T00:50:09.841Z,false,,true
ORD-000552,SUP-013,PROD-0195,30,2026-08-06T18:05:08.515Z,false,,true
ORD-000553,SUP-015,PROD-0155,60,2026-08-10T17:36:35.156Z,false,,true
ORD-000554,SUP-020,PROD-0140,20,2025-11-04T22:18:01.349Z,false,,true
ORD-000555,SUP-008,PROD-0073,100,2025-10-23T05:25:16.117Z,false,,true
ORD-000556,SUP-009,PROD-0085,60,2026-08-04T11:21:05.315Z,false,,true
ORD-000557,SUP-014,PROD-0180,75,2026-03-05T12:53:19.734Z,false,,true
ORD-000558,SUP-016,PROD-0162,200,2026-05-26T03:45:33.566Z,false,,true
ORD-000558,SUP-016,PROD-0147,200,2026-05-25T07:10:33.566Z,false,,true
ORD-000558,SUP-016,PROD-0181,25,2026-05-26T04:22:33.566Z,false,,true
ORD-000558,SUP-016,PROD-0047,200,2026-05-25T21:56:33.566Z,false,,true
ORD-000559,SUP-008,PROD-0034,17,2025-12-02T07:49:05.467Z,false,,true
ORD-000560,SUP-015,PROD-0006,25,2026-03-25T20:02:08.086Z,false,,true
ORD-000560,SUP-015,PROD-0001,100,2026-03-26T00:13:08.086Z,false,,true
ORD-000561,SUP-008,PROD-0061,60,2026-02-17T10:09:11.598Z,false,,true
ORD-000562,SUP-019,PROD-0073,150,2025-11-07T04:04:48.762Z,false,,true
ORD-000563,SUP-028,PROD-0164,60,2026-01-08T07:13:02.570Z,false,,true
ORD-000564,SUP-010,PROD-0119,150,2025-12-12T19:59:33.298Z,false,,true
ORD-000565,SUP-013,PROD-0050,60,2026-08-07T04:22:51.086Z,false,,true
ORD-000566,SUP-014,PROD-0003,30,2025-12-07T16:39:50.161Z,false,,true
ORD-000566,SUP-014,PROD-0166,40,2025-12-07T19:29:50.161Z,false,,true
ORD-000566,SUP-014,PROD-0151,40,2025-12-07T14:15:50.161Z,false,,true
ORD-000567,SUP-015,PROD-0013,10,2025-10-11T16:51:36.295Z,false,,true
ORD-000568,SUP-005,PROD-0049,25,2026-03-25T19:25:55.790Z,false,,true
ORD-000569,SUP-013,PROD-0169,50,2026-05-10T05:11:41.335Z,false,,true
ORD-000569,SUP-013,PROD-0124,100,2026-05-11T00:53:41.335Z,false,,true
ORD-000569,SUP-013,PROD-0164,40,2026-05-10T12:18:41.335Z,false,,true
ORD-000570,SUP-008,PROD-0176,100,2025-11-27T23:30:30.090Z,false,,true
ORD-000571,SUP-021,PROD-0063,150,2025-12-16T02:30:36.250Z,false,,true
ORD-000572,SUP-028,PROD-0127,75,2026-03-14T12:14:04.388Z,false,,true
ORD-000573,SUP-009,PROD-0098,40,2025-12-14T11:54:08.628Z,false,,true
ORD-000574,SUP-015,PROD-0158,35,2026-06-14T01:39:06.981Z,false,,true
ORD-000575,SUP-003,PROD-0118,10,2026-02-11T08:57:07.727Z,false,,true
ORD-000576,SUP-016,PROD-0062,30,2026-06-15T13:34:20.817Z,false,,true
ORD-000577,SUP-016,PROD-0069,75,2026-06-30T23:49:13.364Z,false,,true
ORD-000578,SUP-008,PROD-0077,10,2026-06-28T12:11:42.890Z,false,,true
ORD-000578,SUP-008,PROD-0147,200,2026-06-28T16:29:42.890Z,false,,true
ORD-000579,SUP-017,PROD-0003,150,2026-08-05T01:05:20.693Z,false,,true
ORD-000580,SUP-021,PROD-0034,150,2026-04-03T06:29:15.562Z,false,,true
ORD-000580,SUP-021,PROD-0029,200,2026-04-03T01:47:15.562Z,false,,true
ORD-000580,SUP-021,PROD-0041,75,2026-04-03T03:16:15.562Z,false,,true
ORD-000581,SUP-015,PROD-0181,150,2026-08-03T14:30:18.775Z,false,,true
ORD-000581,SUP-015,PROD-0128,30,2026-08-03T15:49:18.775Z,false,,true
ORD-000581,SUP-015,PROD-0080,200,2026-08-03T15:59:18.775Z,false,,true
ORD-000581,SUP-015,PROD-0032,75,2026-08-03T10:21:18.775Z,false,,true
ORD-000582,SUP-020,PROD-0170,150,2026-08-01T07:20:51.892Z,false,,true
ORD-000583,SUP-011,PROD-0019,150,2026-08-07T08:49:22.491Z,false,,true
ORD-000584,SUP-023,PROD-0137,100,2025-10-04T13:56:18.514Z,false,,true
ORD-000585,SUP-016,PROD-0187,200,2026-03-09T05:47:55.747Z,false,,true
ORD-000586,SUP-026,PROD-0167,30,2026-01-17T00:01:50.892Z,false,,true
ORD-000587,SUP-027,PROD-0180,20,2025-10-03T15:10:27.539Z,false,,true
ORD-000588,SUP-015,PROD-0036,25,2026-07-05T08:29:28.065Z,false,,true
ORD-000589,SUP-007,PROD-0158,25,2026-08-05T22:08:08.191Z,false,,true
ORD-000589,SUP-007,PROD-0016,75,2026-08-06T00:53:08.191Z,false,,true
ORD-000589,SUP-007,PROD-0170,100,2026-08-05T23:55:08.191Z,false,,true
ORD-000590,SUP-017,PROD-0052,150,2026-04-26T21:53:26.609Z,false,,true
ORD-000591,SUP-010,PROD-0017,200,2026-04-14T20:53:43.054Z,false,,true
ORD-000592,SUP-001,PROD-0174,20,2026-02-03T18:30:22.787Z,false,,true
ORD-000593,SUP-027,PROD-0043,123,2026-07-26T15:00:43.580Z,false,,true
ORD-000593,SUP-027,PROD-0090,25,2026-07-26T06:07:43.580Z,false,,true
ORD-000594,SUP-016,PROD-0091,50,2025-11-30T20:20:26.679Z,false,,true
ORD-000595,SUP-015,PROD-0077,79,2026-03-25T00:17:31.803Z,false,,true
ORD-000596,SUP-025,PROD-0085,10,2025-10-26T14:16:01.779Z,false,,true
ORD-000597,SUP-025,PROD-0192,40,2026-02-19T02:57:14.453Z,false,,true
ORD-000598,SUP-003,PROD-0170,40,2026-08-03T13:52:13.443Z,false,,true
ORD-000598,SUP-003,PROD-0169,20,2026-08-03T12:32:13.443Z,false,,true
ORD-000599,SUP-009,PROD-0061,150,2026-08-14T07:32:35.510Z,false,,true
ORD-000599,SUP-009,PROD-0148,30,2026-08-14T06:32:35.510Z,false,,true
ORD-000599,SUP-009,PROD-0188,10,2026-08-14T05:16:35.510Z,false,,true
ORD-000599,SUP-009,PROD-0084,4,2026-08-14T03:09:35.510Z,false,,true
ORD-000600,SUP-019,PROD-0172,50,2026-08-10T02:14:20.158Z,false,,true
ORD-000600,SUP-019,PROD-0127,20,2026-08-10T02:11:20.158Z,false,,true
ORD-000600,SUP-019,PROD-0153,40,2026-08-10T02:01:20.158Z,false,,true
ORD-000600,SUP-019,PROD-0151,25,2026-08-10T02:29:20.158Z,false,,true
ORD-000601,SUP-003,PROD-0154,200,2026-06-19T19:12:24.017Z,false,,true
ORD-000602,SUP-015,PROD-0099,20,2025-11-28T06:31:19.013Z,false,,true
ORD-000603,SUP-016,PROD-0107,150,2026-08-03T14:13:37.745Z,false,,true
ORD-000604,SUP-012,PROD-0019,50,2026-03-10T18:16:39.902Z,false,,true
ORD-000605,SUP-011,PROD-0063,100,2026-08-03T07:48:03.028Z,false,,true
ORD-000606,SUP-004,PROD-0007,200,2025-11-12T07:57:41.972Z,false,,true
ORD-000607,SUP-022,PROD-0043,100,2026-01-22T01:16:39.544Z,false,,true
ORD-000608,SUP-012,PROD-0120,75,2025-11-25T02:10:45.452Z,false,,true
ORD-000609,SUP-015,PROD-0157,30,2026-05-10T00:19:11.516Z,false,,true
ORD-000610,SUP-028,PROD-0027,100,2025-11-01T14:38:42.327Z,false,,true
ORD-000611,SUP-023,PROD-0066,10,2026-01-17T04:20:35.191Z,false,,true
ORD-000612,SUP-016,PROD-0112,30,2025-11-14T02:48:09.361Z,false,,true
ORD-000613,SUP-004,PROD-0104,75,2025-10-30T02:39:47.040Z,false,,true
ORD-000614,SUP-024,PROD-0088,40,2026-08-09T10:44:00.269Z,false,,true
ORD-000615,SUP-019,PROD-0172,75,2026-02-17T13:38:00.247Z,false,,true
ORD-000616,SUP-015,PROD-0187,10,2025-11-15T23:00:27.921Z,false,,true
ORD-000616,SUP-015,PROD-0198,10,2025-11-15T23:08:27.921Z,false,,true
ORD-000617,SUP-007,PROD-0102,20,2025-12-02T17:50:14.906Z,false,,true
ORD-000618,SUP-014,PROD-0055,10,2026-08-06T06:07:11.592Z,false,,true
ORD-000619,SUP-007,PROD-0107,30,2025-11-05T08:05:34.029Z,false,,true
ORD-000620,SUP-020,PROD-0185,150,2026-05-15T00:05:37.808Z,false,,true
ORD-000620,SUP-020,PROD-0023,30,2026-05-14T10:52:37.808Z,false,,true
ORD-000621,SUP-028,PROD-0086,100,2026-04-26T21:45:48.071Z,false,,true
ORD-000622,SUP-012,PROD-0057,100,2025-11-17T04:11:23.255Z,false,,true
ORD-000623,SUP-015,PROD-0047,40,2025-10-29T19:08:43.595Z,false,,true
ORD-000624,SUP-007,PROD-0102,50,2025-12-15T20:53:05.366Z,false,,true
ORD-000625,SUP-026,PROD-0019,50,2026-07-16T20:16:49.516Z,false,,true
ORD-000625,SUP-026,PROD-0155,10,2026-07-16T17:17:49.516Z,false,,true
ORD-000626,SUP-003,PROD-0044,60,2026-03-21T21:12:50.950Z,false,,true
ORD-000627,SUP-007,PROD-0172,200,2025-12-22T06:49:10.277Z,false,,true
ORD-000627,SUP-007,PROD-0187,30,2025-12-22T05:31:10.277Z,false,,true
ORD-000628,SUP-017,PROD-0018,40,2026-04-30T09:33:52.896Z,false,,true
ORD-000629,SUP-011,PROD-0080,20,2026-06-20T00:10:52.394Z,false,,true
ORD-000630,SUP-015,PROD-0098,30,2026-05-11T14:34:04.587Z,false,,true
ORD-000631,SUP-021,PROD-0190,20,2026-04-07T06:44:32.224Z,false,,true
ORD-000631,SUP-021,PROD-0123,25,2026-04-07T01:24:32.224Z,false,,true
ORD-000631,SUP-021,PROD-0024,40,2026-04-07T04:54:32.224Z,false,,true
ORD-000632,SUP-008,PROD-0021,60,2026-07-31T22:08:52.246Z,false,,true
ORD-000633,SUP-013,PROD-0041,60,2025-10-12T12:16:07.936Z,false,,true
ORD-000634,SUP-020,PROD-0102,10,2026-05-21T21:02:01.368Z,false,,true
ORD-000634,SUP-020,PROD-0054,10,2026-05-21T14:36:01.368Z,false,,true
ORD-000634,SUP-020,PROD-0114,10,2026-05-21T13:33:01.368Z,false,,true
ORD-000634,SUP-020,PROD-0056,20,2026-05-21T18:56:01.368Z,false,,true
ORD-000635,SUP-008,PROD-0037,75,2026-08-14T10:51:04.016Z,false,,true
ORD-000636,SUP-008,PROD-0169,40,2026-06-24T14:48:21.530Z,false,,true
ORD-000637,SUP-015,PROD-0176,100,2026-06-23T04:58:56.294Z,false,,true
ORD-000638,SUP-003,PROD-0190,100,2026-04-02T00:02:07.483Z,false,,true
ORD-000638,SUP-003,PROD-0068,200,2026-04-02T20:20:07.483Z,false,,true
ORD-000639,SUP-016,PROD-0177,10,2025-10-27T03:42:36.532Z,false,,true
ORD-000640,SUP-014,PROD-0152,20,2026-08-08T21:55:02.089Z,false,,true
ORD-000641,SUP-002,PROD-0135,200,2026-01-30T18:58:30.942Z,false,,true
ORD-000642,SUP-025,PROD-0117,75,2025-10-14T10:06:42.911Z,false,,true
ORD-000643,SUP-007,PROD-0037,29,2026-02-12T14:40:47.564Z,false,,true
ORD-000644,SUP-015,PROD-0015,200,2026-06-24T09:46:43.736Z,false,,true
ORD-000645,SUP-021,PROD-0098,7,2025-10-14T23:35:17.685Z,false,,true
ORD-000645,SUP-021,PROD-0109,30,2025-10-15T01:26:17.685Z,false,,true
ORD-000646,SUP-021,PROD-0051,75,2026-03-15T03:24:29.187Z,false,,true
ORD-000647,SUP-027,PROD-0115,75,2026-07-09T07:39:18.541Z,false,,true
ORD-000648,SUP-016,PROD-0113,10,2025-10-29T14:22:00.106Z,false,,true
ORD-000649,SUP-008,PROD-0051,25,2026-07-06T16:17:44.220Z,false,,true
ORD-000650,SUP-022,PROD-0028,30,2026-08-13T07:39:34.938Z,false,,true
ORD-000651,SUP-015,PROD-0024,50,2026-08-04T00:55:32.136Z,false,,true
ORD-000651,SUP-015,PROD-0168,25,2026-08-03T22:46:32.136Z,false,,true
ORD-000651,SUP-015,PROD-0093,20,2026-08-04T00:18:32.136Z,false,,true
ORD-000652,SUP-018,PROD-0044,60,2025-12-10T21:47:43.950Z,false,,true
ORD-000652,SUP-018,PROD-0198,50,2025-12-10T15:11:43.950Z,false,,true
ORD-000652,SUP-018,PROD-0107,20,2025-12-10T14:31:43.950Z,false,,true
ORD-000652,SUP-018,PROD-0050,40,2025-12-10T15:26:43.950Z,false,,true
ORD-000653,SUP-012,PROD-0190,10,2026-07-27T18:29:36.499Z,false,,true
ORD-000654,SUP-015,PROD-0162,30,2026-08-02T22:14:05.059Z,false,,true
ORD-000655,SUP-014,PROD-0025,20,2026-08-04T10:57:52.423Z,false,,true
ORD-000655,SUP-014,PROD-0105,25,2026-08-04T21:07:52.423Z,false,,true
ORD-000655,SUP-014,PROD-0131,200,2026-08-04T16:54:52.423Z,false,,true
ORD-000655,SUP-014,PROD-0133,200,2026-08-04T09:44:52.423Z,false,,true
ORD-000656,SUP-002,PROD-0148,10,2026-05-25T02:28:32.108Z,false,,true
ORD-000657,SUP-016,PROD-0138,150,2026-03-07T19:32:44.882Z,false,,true
ORD-000658,SUP-015,PROD-0016,50,2026-08-08T06:52:31.785Z,false,,true
ORD-000659,SUP-027,PROD-0169,20,2025-10-19T13:14:46.966Z,false,,true
ORD-000660,SUP-003,PROD-0055,20,2026-04-09T06:37:51.668Z,false,,true
ORD-000661,SUP-006,PROD-0118,25,2025-10-12T08:44:59.346Z,false,,true
ORD-000662,SUP-011,PROD-0032,20,2026-02-04T02:11:49.497Z,false,,true
ORD-000662,SUP-011,PROD-0178,150,2026-02-03T23:06:49.497Z,false,,true
ORD-000662,SUP-011,PROD-0029,40,2026-02-04T05:29:49.497Z,false,,true
ORD-000662,SUP-011,PROD-0153,25,2026-02-03T23:41:49.497Z,false,,true
ORD-000663,SUP-021,PROD-0200,30,2026-07-19T15:28:48.864Z,false,,true
ORD-000664,SUP-001,PROD-0157,75,2026-08-04T10:56:39.704Z,false,,true
ORD-000665,SUP-015,PROD-0195,40,2025-12-01T08:08:03.021Z,false,,true
ORD-000666,SUP-016,PROD-0145,60,2025-12-29T11:29:14.321Z,false,,true
ORD-000667,SUP-013,PROD-0078,60,2025-10-13T22:38:52.625Z,false,,true
ORD-000668,SUP-011,PROD-0148,30,2026-08-05T22:43:18.776Z,false,,true
ORD-000669,SUP-018,PROD-0039,60,2026-08-10T11:10:18.875Z,false,,true
ORD-000670,SUP-012,PROD-0166,40,2025-11-15T03:18:51.342Z,false,,true
ORD-000670,SUP-012,PROD-0123,50,2025-11-15T04:14:51.342Z,false,,true
ORD-000670,SUP-012,PROD-0005,75,2025-11-15T05:20:51.342Z,false,,true
ORD-000670,SUP-012,PROD-0184,40,2025-11-15T04:30:51.342Z,false,,true
ORD-000671,SUP-005,PROD-0084,25,2026-08-03T14:56:20.257Z,false,,true
ORD-000672,SUP-015,PROD-0042,200,2026-08-08T08:57:25.099Z,false,,true
ORD-000673,SUP-016,PROD-0117,40,2026-06-05T00:52:38.230Z,false,,true
ORD-000674,SUP-017,PROD-0022,50,2025-11-24T00:14:23.992Z,false,,true
ORD-000675,SUP-016,PROD-0175,30,2026-06-30T10:24:54.375Z,false,,true
ORD-000676,SUP-006,PROD-0046,25,2026-05-08T16:50:14.774Z,false,,true
ORD-000676,SUP-006,PROD-0068,40,2026-05-08T12:04:14.774Z,false,,true
ORD-000677,SUP-012,PROD-0094,75,2026-03-09T16:51:55.057Z,false,,true
ORD-000678,SUP-006,PROD-0026,25,2026-01-13T11:58:08.398Z,false,,true
ORD-000678,SUP-006,PROD-0115,50,2026-01-13T14:57:08.398Z,false,,true
ORD-000679,SUP-015,PROD-0102,50,2025-10-08T13:16:38.005Z,false,,true
ORD-000680,SUP-009,PROD-0058,48,2026-05-10T20:15:03.200Z,false,,true
ORD-000681,SUP-023,PROD-0187,200,2025-11-16T23:55:26.496Z,false,,true
ORD-000682,SUP-028,PROD-0058,30,2026-08-08T15:05:16.659Z,false,,true
ORD-000682,SUP-028,PROD-0116,100,2026-08-08T15:56:16.659Z,false,,true
ORD-000683,SUP-012,PROD-0100,6,2026-04-23T11:14:24.046Z,false,,true
ORD-000684,SUP-016,PROD-0113,200,2026-06-24T01:11:47.445Z,false,,true
ORD-000685,SUP-026,PROD-0115,20,2026-06-02T01:35:27.726Z,false,,true
ORD-000686,SUP-015,PROD-0125,75,2026-06-13T14:13:14.677Z,false,,true
ORD-000687,SUP-013,PROD-0187,30,2026-01-22T23:56:24.254Z,false,,true
ORD-000688,SUP-001,PROD-0113,10,2026-07-29T12:53:40.186Z,false,,true
ORD-000689,SUP-026,PROD-0163,20,2026-07-09T06:32:32.505Z,false,,true
ORD-000690,SUP-023,PROD-0115,30,2025-12-14T22:01:29.359Z,false,,true
ORD-000691,SUP-008,PROD-0024,150,2026-01-03T14:45:21.035Z,false,,true
ORD-000692,SUP-006,PROD-0143,50,2026-01-29T18:28:53.199Z,false,,true
ORD-000693,SUP-015,PROD-0093,100,2026-03-27T23:33:56.247Z,false,,true
ORD-000693,SUP-015,PROD-0020,75,2026-03-28T02:19:56.247Z,false,,true
ORD-000693,SUP-015,PROD-0147,40,2026-03-27T23:18:56.247Z,false,,true
ORD-000694,SUP-012,PROD-0100,10,2026-03-22T02:32:42.076Z,false,,true
ORD-000694,SUP-012,PROD-0022,50,2026-03-21T23:37:42.076Z,false,,true
ORD-000694,SUP-012,PROD-0023,10,2026-03-22T01:38:42.076Z,false,,true
ORD-000694,SUP-012,PROD-0052,40,2026-03-22T03:54:42.076Z,false,,true
ORD-000695,SUP-001,PROD-0196,60,2026-06-14T13:53:39.561Z,false,,true
ORD-000695,SUP-001,PROD-0159,75,2026-06-14T16:11:39.561Z,false,,true
ORD-000695,SUP-001,PROD-0013,50,2026-06-14T16:00:39.561Z,false,,true
ORD-000696,SUP-007,PROD-0183,20,2026-08-02T00:40:29.544Z,false,,true
ORD-000697,SUP-008,PROD-0124,60,2026-04-13T05:36:51.958Z,false,,true
ORD-000697,SUP-008,PROD-0078,10,2026-04-13T05:57:51.958Z,false,,true
ORD-000698,SUP-021,PROD-0098,20,2026-01-03T23:32:36.746Z,false,,true
ORD-000699,SUP-027,PROD-0173,25,2026-04-15T15:48:48.422Z,false,,true
ORD-000699,SUP-027,PROD-0181,10,2026-04-14T19:50:48.422Z,false,,true
ORD-000699,SUP-027,PROD-0139,60,2026-04-14T16:38:48.422Z,false,,true
ORD-000700,SUP-015,PROD-0099,100,2025-11-20T06:02:39.016Z,false,,true
ORD-000701,SUP-002,PROD-0010,40,2025-12-24T06:27:46.307Z,false,,true
ORD-000702,SUP-016,PROD-0117,100,2026-03-26T10:18:28.491Z,false,,true
ORD-000703,SUP-022,PROD-0157,30,2026-01-02T09:56:20.515Z,false,,true
ORD-000704,SUP-028,PROD-0164,200,2026-05-22T21:24:58.166Z,false,,true
ORD-000705,SUP-012,PROD-0138,200,2026-08-02T20:36:51.725Z,false,,true
ORD-000706,SUP-006,PROD-0122,40,2026-06-02T20:27:11.567Z,false,,true
ORD-000707,SUP-015,PROD-0043,200,2026-04-28T23:53:12.110Z,false,,true
ORD-000708,SUP-006,PROD-0160,60,2026-04-08T22:01:05.174Z,false,,true
ORD-000708,SUP-006,PROD-0137,10,2026-04-08T23:42:05.174Z,false,,true
ORD-000708,SUP-006,PROD-0180,30,2026-04-09T01:42:05.174Z,false,,true
ORD-000709,SUP-005,PROD-0009,40,2025-10-16T03:25:49.646Z,false,,true
ORD-000710,SUP-028,PROD-0105,50,2026-01-26T20:29:57.709Z,false,,true
ORD-000711,SUP-016,PROD-0057,25,2026-03-22T03:08:51.311Z,false,,true
ORD-000712,SUP-027,PROD-0054,20,2026-01-11T06:59:12.237Z,false,,true
ORD-000713,SUP-021,PROD-0102,20,2025-12-04T16:36:38.967Z,false,,true
ORD-000714,SUP-015,PROD-0174,7,2026-08-04T12:59:33.534Z,false,,true
ORD-000715,SUP-014,PROD-0026,100,2026-03-25T08:29:41.449Z,false,,true
ORD-000716,SUP-019,PROD-0179,150,2026-08-08T07:30:29.385Z,false,,true
ORD-000717,SUP-012,PROD-0080,200,2025-12-07T20:59:46.235Z,false,,true
ORD-000718,SUP-020,PROD-0141,50,2026-08-13T15:27:18.170Z,false,,true
ORD-000718,SUP-020,PROD-0190,20,2026-08-13T14:09:18.170Z,false,,true
ORD-000719,SUP-008,PROD-0130,25,2026-08-13T14:13:12.848Z,false,,true
ORD-000720,SUP-016,PROD-0184,50,2026-08-01T23:53:42.585Z,false,,true
ORD-000721,SUP-015,PROD-0114,40,2025-10-13T03:21:09.962Z,false,,true
ORD-000722,SUP-016,PROD-0123,200,2026-03-25T14:11:47.049Z,false,,true
ORD-000723,SUP-024,PROD-0138,200,2026-03-09T20:54:01.816Z,false,,true
ORD-000724,SUP-026,PROD-0199,20,2026-04-23T11:43:20.441Z,false,,true
ORD-000725,SUP-023,PROD-0138,40,2025-12-13T09:13:40.362Z,false,,true
ORD-000726,SUP-019,PROD-0174,75,2026-06-20T17:55:43.563Z,false,,true
ORD-000727,SUP-007,PROD-0006,10,2026-05-24T19:52:03.974Z,false,,true
ORD-000727,SUP-007,PROD-0131,100,2026-05-24T17:54:03.974Z,false,,true
ORD-000728,SUP-015,PROD-0172,50,2026-07-31T23:14:50.318Z,false,,true
ORD-000729,SUP-016,PROD-0178,10,2026-02-11T08:39:43.329Z,false,,true
ORD-000729,SUP-016,PROD-0070,60,2026-02-11T07:11:43.329Z,false,,true
ORD-000730,SUP-016,PROD-0003,60,2025-10-30T10:51:01.351Z,false,,true
ORD-000730,SUP-016,PROD-0096,25,2025-10-30T20:16:01.351Z,false,,true
ORD-000730,SUP-016,PROD-0180,3,2025-10-31T03:05:01.351Z,false,,true
ORD-000730,SUP-016,PROD-0089,60,2025-10-30T04:53:01.351Z,false,,true
ORD-000731,SUP-013,PROD-0056,75,2026-08-03T14:20:35.272Z,false,,true
ORD-000731,SUP-013,PROD-0150,100,2026-08-03T11:11:35.272Z,false,,true
ORD-000731,SUP-013,PROD-0165,30,2026-08-03T18:22:35.272Z,false,,true
ORD-000731,SUP-013,PROD-0146,100,2026-08-03T12:35:35.272Z,false,,true
ORD-000732,SUP-004,PROD-0019,10,2026-08-12T22:41:59.059Z,false,,true
ORD-000733,SUP-021,PROD-0178,30,2026-07-23T14:10:45.610Z,false,,true
ORD-000734,SUP-018,PROD-0157,50,2026-05-01T10:24:36.296Z,false,,true
ORD-000734,SUP-018,PROD-0019,30,2026-05-01T08:01:36.296Z,false,,true
ORD-000734,SUP-018,PROD-0074,25,2026-05-01T10:41:36.296Z,false,,true
ORD-000735,SUP-015,PROD-0135,40,2026-03-14T12:35:15.184Z,false,,true
ORD-000735,SUP-015,PROD-0005,200,2026-03-14T23:10:15.184Z,false,,true
ORD-000735,SUP-015,PROD-0026,75,2026-03-14T12:41:15.184Z,false,,true
ORD-000735,SUP-015,PROD-0171,30,2026-03-14T21:35:15.184Z,false,,true
ORD-000736,SUP-022,PROD-0113,150,2026-04-30T11:36:23.029Z,false,,true
ORD-000736,SUP-022,PROD-0159,200,2026-04-30T14:42:23.029Z,false,,true
ORD-000737,SUP-021,PROD-0070,75,2026-04-12T11:33:03.485Z,false,,true
ORD-000738,SUP-016,PROD-0181,25,2026-04-10T14:35:16.634Z,false,,true
ORD-000738,SUP-016,PROD-0178,25,2026-04-11T04:15:16.634Z,false,,true
ORD-000738,SUP-016,PROD-0175,75,2026-04-10T14:35:16.634Z,false,,true
ORD-000739,SUP-016,PROD-0120,200,2026-06-16T11:09:52.177Z,false,,true
ORD-000740,SUP-003,PROD-0192,100,2026-04-24T10:51:05.135Z,false,,true
ORD-000741,SUP-001,PROD-0003,40,2026-02-04T07:28:57.055Z,false,,true
ORD-000741,SUP-001,PROD-0149,100,2026-02-04T09:58:57.055Z,false,,true
ORD-000741,SUP-001,PROD-0173,40,2026-02-04T12:05:57.055Z,false,,true
ORD-000741,SUP-001,PROD-0005,25,2026-02-04T07:50:57.055Z,false,,true
ORD-000742,SUP-015,PROD-0008,150,2026-08-10T22:09:29.933Z,false,,true
ORD-000743,SUP-004,PROD-0091,200,2026-03-05T05:52:50.893Z,false,,true
ORD-000744,SUP-026,PROD-0097,25,2026-08-14T04:38:25.127Z,false,,true
ORD-000745,SUP-012,PROD-0107,60,2026-01-17T14:52:28.387Z,false,,true
ORD-000746,SUP-009,PROD-0163,40,2026-02-18T15:10:28.336Z,false,,true
ORD-000747,SUP-016,PROD-0148,30,2026-08-13T07:57:17.530Z,false,,true
ORD-000748,SUP-014,PROD-0076,100,2026-01-17T14:19:29.575Z,false,,true
ORD-000748,SUP-014,PROD-0169,150,2026-01-17T12:34:29.575Z,false,,true
ORD-000748,SUP-014,PROD-0151,60,2026-01-17T20:13:29.575Z,false,,true
ORD-000749,SUP-015,PROD-0192,50,2026-08-11T07:51:08.015Z,false,,true
ORD-000750,SUP-018,PROD-0059,100,2025-11-11T18:43:53.389Z,false,,true
ORD-000751,SUP-016,PROD-0191,10,2025-12-28T08:35:55.089Z,false,,true
ORD-000752,SUP-016,PROD-0038,100,2025-12-20T12:41:55.586Z,false,,true
ORD-000753,SUP-008,PROD-0020,20,2025-11-13T04:27:51.013Z,false,,true
ORD-000753,SUP-008,PROD-0003,25,2025-11-13T00:19:51.013Z,false,,true
ORD-000754,SUP-021,PROD-0092,60,2025-12-01T07:13:35.831Z,false,,true
ORD-000755,SUP-017,PROD-0094,30,2026-08-06T04:47:28.096Z,false,,true
ORD-000755,SUP-017,PROD-0127,67,2026-08-07T09:03:28.096Z,false,,true
ORD-000755,SUP-017,PROD-0107,20,2026-08-06T07:49:28.096Z,false,,true
ORD-000755,SUP-017,PROD-0042,8,2026-08-07T03:22:28.096Z,false,,true
ORD-000756,SUP-015,PROD-0127,40,2025-10-09T08:08:46.434Z,false,,true
ORD-000757,SUP-004,PROD-0072,25,2025-10-31T22:16:26.461Z,false,,true
ORD-000758,SUP-018,PROD-0120,60,2026-02-07T01:40:03.060Z,false,,true
ORD-000759,SUP-015,PROD-0178,40,2025-11-08T14:02:52.500Z,false,,true
ORD-000760,SUP-017,PROD-0092,13,2025-12-17T08:21:23.904Z,false,,true
ORD-000761,SUP-027,PROD-0012,100,2025-12-03T14:49:06.694Z,false,,true
ORD-000762,SUP-022,PROD-0100,25,2026-06-05T05:43:57.642Z,false,,true
ORD-000763,SUP-015,PROD-0186,20,2026-01-11T21:25:12.423Z,false,,true
ORD-000764,SUP-001,PROD-0063,20,2026-05-31T21:01:25.293Z,false,,true
ORD-000765,SUP-016,PROD-0184,47,2026-03-22T12:28:37.914Z,false,,true
ORD-000765,SUP-016,PROD-0056,100,2026-03-23T07:18:37.914Z,false,,true
ORD-000766,SUP-026,PROD-0155,75,2026-01-04T20:10:31.671Z,false,,true
ORD-000766,SUP-026,PROD-0023,60,2026-01-04T12:41:31.671Z,false,,true
ORD-000767,SUP-015,PROD-0120,150,2026-07-10T22:19:15.572Z,false,,true
ORD-000767,SUP-015,PROD-0065,40,2026-07-10T17:47:15.572Z,false,,true
ORD-000767,SUP-015,PROD-0200,50,2026-07-10T21:09:15.572Z,false,,true
ORD-000767,SUP-015,PROD-0178,100,2026-07-11T00:11:15.572Z,false,,true
ORD-000768,SUP-017,PROD-0155,30,2026-06-12T10:11:18.956Z,false,,true
